type,timestamp,imu_quat,imu_gyro,imu_accel,imu_rpy,foot_force
StateB,304496,"[0.966814,-0.008585,0.015284,0.254877]","[-0.007461,-0.001038,-0.010264]","[-0.574608,0.021548,9.746795]",not_valid,not_valid
StateB,306560,"[0.966818,-0.008594,0.015277,0.254865]","[-0.005283,0.011737,-0.009244]","[-0.366313,-0.064643,9.725247]",not_valid,not_valid
StateB,308557,"[0.966812,-0.008585,0.015273,0.254886]","[0.011706,-0.003240,-0.012881]","[-0.531513,-0.143652,9.732430]",not_valid,not_valid
StateB,310779,"[0.966811,-0.008582,0.015265,0.254890]","[-0.001085,-0.005322,0.009490]","[-0.466869,-0.172383,9.789890]",not_valid,not_valid
StateB,312487,"[0.966819,-0.008577,0.015273,0.254862]","[0.008538,0.004230,-0.005863]","[-0.653617,-0.143652,9.761160]",not_valid,not_valid
StateB,314852,"[0.966815,-0.008576,0.015270,0.254878]","[0.007505,0.012755,-0.012005]","[-0.639252,-0.107739,9.746795]",not_valid,not_valid
StateB,316514,"[0.966820,-0.008579,0.015263,0.254857]","[-0.014945,-0.008466,-0.017410]","[-0.768539,-0.179565,9.746795]",not_valid,not_valid
StateB,318587,"[0.966823,-0.008585,0.015255,0.254848]","[0.001081,0.004257,-0.007735]","[-0.804452,-0.186748,9.804255]",not_valid,not_valid
StateB,320451,"[0.966821,-0.008581,0.015255,0.254855]","[0.001061,-0.001069,0.017076]","[-0.667982,-0.150835,9.804255]",not_valid,not_valid
StateB,322624,"[0.966827,-0.008583,0.015268,0.254830]","[0.007516,0.015951,-0.011741]","[-0.847547,-0.229843,9.696517]",not_valid,not_valid
StateB,324467,"[0.966829,-0.008579,0.015255,0.254825]","[0.004245,-0.004277,0.006073]","[-0.050278,-0.186748,9.782708]",not_valid,not_valid
StateB,326603,"[0.966828,-0.008586,0.015252,0.254828]","[-0.013781,0.018161,0.000747]","[0.014365,-0.114922,9.775525]",not_valid,not_valid
StateB,328514,"[0.966825,-0.008574,0.015251,0.254839]","[0.015955,-0.006451,-0.002584]","[-0.014365,-0.122104,9.739613]",not_valid,not_valid
